37,51
13,81
40,89
8,39
81,52
93,14
2,29
24,71
72,19
91,52
27,40
52,95
19,8
6,18
98,4
43,45
12,37
81,25
39,9
8,96
64,35
54,64
29,50
84,4
29,22
41,65
5,7
64,29
97,97
67,74
62,5
81,29
65,36
79,45
60,89
99,13
67,65
44,40
5,68
50,61
32,55
73,78
55,88
24,29
3,26
80,60
60,66
97,36
60,93
40,45
12,83
69,85
26,63
99,63
62,79
30,81
81,71
56,87
24,45
83,74
97,39
38,37
70,37
74,71
37,4
99,73
75,52
95,37
25,33
26,96
33,47
83,32
61,7
62,28
19,4
14,100
19,100
33,40
42,64
53,32
88,85
65,26
57,59
81,23
96,34
42,51
12,8
65,46
6,26
38,86
18,62
80,75
29,96
36,53
55,36
1,50
90,72
58,7
35,6
18,22
23,12
71,80
96,33
54,16
29,71
5,89
28,91
70,28
99,65
91,1
53,9
7,46
29,52
69,100
47,59
22,11
70,97
75,16
14,95
84,61
30,41
26,75
89,91
60,14
53,97
16,54
48,74
19,38
46,3
94,2
3,27
3,60
17,6
29,70
24,6
47,97
54,89
2,62
73,5
89,86
27,5
36,99
16,29
72,5
30,51
43,84
37,18
54,68
60,79
43,30
20,82
92,33
31,87
45,13
20,78
13,55
77,16
18,93
65,72
31,55
47,81
93,66
23,12
34,28
43,71
70,29
92,71
94,40
39,91
70,100
98,23
85,97
4,52
32,78
3,72
79,89
19,24
67,9
63,88
53,62
95,28
37,14
34,60
50,86
37,49
1,44
11,21
45,12
26,15
62,69
70,1
25,38
81,70
58,88
27,67
47,85
22,12
45,5
65,75
48,96
100,88
39,8
96,63
92,65
76,94
93,30
7,67
4,58
80,93
37,23
82,70
77,9
54,8
33,38
41,6
99,61
22,62
20,65
15,36
47,15
7,33
21,66
48,81
73,5
86,54
78,43
28,55
95,75
93,84
86,26
18,50
8,29
42,41
59,1
5,67
90,14
13,64
49,64
98,92
12,60
10,33
97,90
65,50
8,14
65,31
59,92
79,74
98,48
48,82
9,50
31,85
23,11
12,67
18,52
94,16
28,30
52,98
19,19
89,53
81,90
40,59
81,73
78,48
90,23
80,60
97,52
23,90
77,49
31,45
79,71
70,9
82,88
56,69
76,27
100,30
37,60
40,30
24,48
98,10
56,57
58,9
92,29
11,18
66,32
82,55
57,76
60,95
29,65
86,17
71,24
90,87
89,74
68,25
63,41
92,69
95,11
18,43
2,11
89,41
35,92
60,5
15,95
95,66
10,89
50,39
17,97
91,30
8,15
76,48
87,56
38,37
63,12
44,31
10,78
87,66
47,58
75,59
94,5
74,53
28,80
8,12
70,46
27,67
23,88
32,55
51,10
53,62
73,76
40,65
5,16
96,6
95,17
86,97
38,93
63,89
8,23
4,1
52,84
26,48
50,31
52,86
24,26
81,64
29,51
18,85
86,59
44,9
90,54
33,54
2,91
89,46
65,61
95,29
34,62
81,56
100,7
68,36
77,77
39,62
58,82
14,23
90,18
54,27
5,12
40,20
10,76
48,60
73,3
51,31
90,85
46,74
6,9
28,54
95,77
33,81
45,36
41,90
28,82
16,80
67,31
47,1
68,66
100,11
61,47
97,2
69,27
47,27
91,91
96,40
61,20
45,49
34,13
61,59
21,86
21,59
29,47
7,26
13,100
73,74
83,91
38,51
26,14
38,75
36,68
52,50
9,14
45,98
87,6
20,50
28,42
21,58
35,57
58,74
32,83
91,35
19,91
92,78
25,14
73,78
12,17
89,24
72,37
47,60
99,70
80,71
82,74
41,75
84,48
85,15
11,41
46,76
36,65
29,35
72,37
38,35
84,76
17,21
60,23
21,38
48,53
51,50
59,83
95,43
69,76
25,67
14,41
26,21
95,95
100,25
77,45
55,15
36,44
97,90
25,7
41,42
39,100
24,34
6,16
36,98
1,86
92,71
82,59
23,28
44,20
72,74
56,37
71,91
11,17
38,63
90,78
46,46
67,50
42,92
12,66
16,47
89,53
88,55
23,56
22,60
26,13
27,24
6,30
6,68
45,16
94,96
56,27
40,31
85,3
95,12
40,99
20,68
60,49
59,31
24,63
45,44
69,37
64,8
59,79
40,93
27,92
75,25
27,98
91,44
4,56
54,66
95,33
58,3
35,3
39,31
46,29
10,85
98,84
63,41
86,56
89,81
9,25
100,46
50,76
35,7
89,63
43,82
52,60
48,73
94,10
70,42
52,44
35,19
57,75
20,61
71,9
33,47
62,87
40,2
45,23
40,74
67,11
66,40
64,82
68,25
100,90
18,37
87,78
6,54
17,92
47,90
36,31
84,12
15,15
17,94
73,49
38,39
51,45
39,71
91,49
64,53
82,92
26,8
62,78
1,65
71,14
4,74
42,93
22,100
24,5
30,74
38,74
97,95
49,39
34,32
96,20
47,12
55,27
86,35
2,37
6,2
70,10
67,7
92,12
55,39
64,47
99,14
79,61
45,9
88,64
67,59
87,36
60,65
92,67
74,14
35,58
100,79
91,82
96,38
64,14
27,25
39,95
24,5
49,54
15,48
57,16
71,80
46,12
13,77
56,44
82,64
32,89
63,17
30,57
31,70
74,6
15,57
42,96
85,61
35,73
33,51
67,56
28,6
58,8
13,16
36,23
82,91
1,91
39,72
46,91
29,93
15,69
89,5
21,59
82,76
70,19
28,92
51,67
35,3
22,33
100,17
43,91
98,85
96,35
71,3
83,69
60,13
87,69
27,75
51,54
95,71
58,67
29,49
36,34
41,57
4,2
14,26
46,33
66,59
6,69
6,8
14,70
82,95
93,41
95,76
29,15
84,82
78,73
26,34
39,31
72,73
48,43
59,17
73,95
43,8
34,57
49,49
99,34
61,19
82,73
3,87
10,34
98,100
83,38
45,1
32,64
74,7
71,32
39,3
39,20
27,18
50,36
77,31
25,98
87,53
73,93
17,90
39,66
27,71
32,5
9,1
46,1
73,6
33,22
90,4
53,41
39,91
2,57
94,90
69,57
90,84
63,10
7,3
88,27
16,89
94,98
41,25
69,32
47,68
29,40
49,72
78,56
12,52
11,16
40,38
95,35
24,90
19,76
76,15
48,29
22,39
76,18
31,66
46,15
51,75
31,62
46,95
71,56
96,77
5,86
88,82
94,89
52,61
50,53
88,50
4,77
20,57
27,11
30,20
81,1
93,100
57,41
82,68
43,29
89,30
87,86
72,40
82,62
58,14
8,19
43,4
31,6
97,67
2,68
94,55
34,35
96,31
21,76
58,20
67,56
5,27
66,45
29,62
96,34
70,81
48,93
5,41
93,76
95,44
98,90
39,70
87,56
98,48
55,7
100,83
3,11
74,35
57,69
28,1
100,73
36,81
35,72
6,92
16,79
65,85
19,59
17,74
83,32
86,78
24,23
10,61
66,37
75,47
21,48
67,16
13,12
84,24
8,35
42,98
10,68
78,38
76,98
12,76
52,59
64,75
39,55
46,57
68,27
100,35
53,9
48,33
80,46
90,100
80,34
5,31
79,55
88,39
22,80
72,86
18,98
17,37
81,47
38,49
7,79
29,31
94,65
34,82
100,96
14,90
34,69
91,35
20,14
26,44
80,15
78,52
27,32
43,57
42,56
45,79
72,48
18,83
56,99
89,65
34,77
32,26
35,85
60,90
49,15
12,61
19,33
76,28
48,42
95,75
17,45
59,64
46,83
75,90
58,11
76,84
62,37
68,28
14,69
37,11
77,21
42,17
10,70
79,100
44,2
69,22
79,94
72,88
63,95
92,78
60,46
25,43
91,12
63,35
80,57
44,20
36,61
64,29
2,8
32,94
32,86
82,79
39,91
40,39
55,60
73,17
100,23
63,20
17,71
3,4
49,26
39,71
84,85
10,29
82,41
45,36
55,90
28,51
50,73
87,40
39,42
6,36
83,42
14,30
30,45
62,15
44,99
44,25
34,43
93,41
15,77
28,59
79,40
21,88
72,15
65,21
59,74
95,50
60,47
6,84
71,54
90,100
62,44
13,41
93,47
71,37
1,94
19,26
92,58
55,35
4,78
98,76
82,11
93,61
85,63
96,3
47,87
25,11
38,10
64,21
87,100
57,76
19,58
64,79
11,28
40,19
22,61
2,74
97,5
34,87
58,21
6,75
79,23
17,16
53,84
19,31
4,2
44,75
50,9
98,88
40,92
34,54
7,12
97,50
55,73
3,69
48,34
93,59
22,2
36,42
91,70
61,44
89,81
38,66
21,93
61,98
74,24
47,42
47,23
67,46
93,54
65,67
35,92
77,49
46,96
61,66
11,48
74,68
6,26
33,69
97,44
24,21
66,23
2,36
73,95
29,4
74,52
2,61
70,65
79,11
83,2
24,84
45,11
6,15
50,20
31,56
50,1
89,73
91,86
39,44
22,43
29,69
51,32
12,51
46,97
85,10
90,12
73,16
70,63
73,65
34,43
90,23
59,17
59,41
18,68
10,94
38,95
17,25
4,53
74,56
62,14
13,54
79,80
4,62
66,50
87,1
97,3
81,45
12,55
66,47
70,21
55,29
4,52
71,24
64,3
16,81
95,18
45,47
85,24
61,81
20,34
28,44
72,33
55,23
70,23
46,49
64,58
26,18
48,65
37,22
91,99
17,86
24,57
99,1
37,51
40,82
97,50
8,86
42,64
82,77
69,73
64,76
72,53
91,82
67,58
94,42
2,16
35,51
38,21
22,95
18,1
81,93
96,50
3,87
88,21
13,79
84,6
50,28
89,76
34,90
69,40
49,82
37,94
81,72
1,84
29,14
37,7
12,34
98,27
25,43
46,23
48,84
64,29
33,4
36,59
23,5
69,58
48,72
92,33
79,68
16,93
66,10
26,64
5,37
19,20
47,85
39,50
3,42
100,98
78,10
24,25
39,38
52,40
30,44
53,62
1,13
91,73
44,39
8,29
53,25
50,46
75,18
84,46
42,47
89,78
11,88
22,94
12,20
49,26
35,8
3,36
3,61
48,31
7,61
63,52
58,76
23,99
19,83
56,80
46,52
71,12
25,47
89,50
56,72
29,1
3,35
40,8
58,25
8,83
99,39
97,11
42,48
79,21
81,17
52,19
41,93
89,56
49,3
6,34
33,30
99,60
6,36
61,88
84,36
6,21
96,70
35,82
43,26
98,95
35,39
59,56
8,29
96,43
6,71
81,53
89,54
81,76
12,24
45,54
18,44
16,54
70,58
32,99
11,41
99,18
47,60
58,77
7,38
87,52
51,73
45,3
82,20
28,36
93,51
36,6
45,87
82,97
30,7
61,60
16,19
11,65
23,99
53,100
15,82
95,71
10,99
18,81
22,27
42,100
50,69
32,7
99,22
93,79
46,93
93,89
8,30
38,52
30,45
67,5
54,78
27,37
38,42
82,41
100,61
59,80
49,1
55,48
62,57
45,74
23,28
82,4
18,3
19,80
32,22
52,26
34,30
68,61
87,98
34,70
23,56
26,93
23,41
17,20
32,92
5,100
34,91
8,23
30,54
38,56
65,26
85,69
77,94
37,99
77,67
41,41
81,5
32,38
73,51
55,68
59,7
18,21
77,67
80,53
71,47
88,32
57,20
62,94
21,13
99,55
60,16
81,32
45,83
68,23
93,64
96,34
69,5
99,43
89,12
94,99
23,38
97,8
8,6
74,23
21,48
58,10
20,55
30,10
3,88
71,37
17,16
93,26
44,75
41,88
71,82
65,60
13,30
40,61
78,86
2,10
45,83
57,87
9,90
21,72
23,70
17,43
36,78
54,6
75,61
39,84
22,36
42,96
54,21
26,10
31,1
14,34
80,54
16,23
39,66
10,73
25,98
53,21
13,60
10,36
42,91
66,41
5,40
57,27
36,53
78,56
91,95
73,4
60,49
93,100
94,67
76,1
42,28
36,24
42,40
86,39
1,81
38,13
54,60
100,74
68,94
53,9
54,16
95,87
68,44
22,44
86,8
87,36
24,4
65,50
14,31
61,64
60,30
70,99
28,65
58,44
42,30
55,91
45,11
93,83
4,98
75,59
28,47
9,87
36,54
77,82
89,53
40,90
11,96
58,8
59,95
33,45
99,32
91,70
18,33
31,84
49,28
69,28
98,6
56,57
26,25
83,37
87,94
87,89
58,85
4,95
39,25
90,78
25,27
9,57
67,74
100,43
97,2
55,11
38,46
72,46
91,22
4,21
100,77
17,97
89,26
49,60
28,37
16,6
25,92
99,8
10,58
81,43
97,72
30,12
58,67
22,79
9,65
31,9
48,95
42,43
9,30
76,79
18,77
23,85
20,59
58,59
37,81
78,93
9,82
66,15
68,100
97,11
42,30
33,94
19,48
64,50
68,35
7,9
33,98
81,68
13,80
57,54
34,7
21,31
46,23
70,49
7,51
46,58
33,45
18,10
33,68
36,38
71,27
6,85
97,56
48,34
19,26
74,54
87,39
97,91
62,76
27,22
46,58
5,65
41,21
65,3
6,91
77,88
99,11
78,52
67,75
8,59
40,55
93,59
79,50
48,1
70,9
60,48
59,98
69,3
40,31
99,33
91,25
56,7
86,83
35,64
61,50
34,12
59,9
75,83
62,12
75,15
59,74
38,25
17,51
91,72
89,91
15,35
2,45
72,99
14,87
28,59
100,47
57,92
8,89
20,52
84,37
69,87
68,79
97,60
88,1
82,36
92,45
50,57
56,32
11,29
45,59
18,49
73,64
35,23
98,42
67,69
93,40
15,93
20,16
52,6
8,32
75,84
5,85
47,91
34,34
49,24
61,82
36,92
26,42
9,61
27,6
96,15
69,39
48,7
85,96
55,58
45,67
62,35
32,91
59,10
14,3
87,36
57,29
59,58
81,52
21,87
74,40
33,84
92,20
1,99
82,52
35,92
31,99
90,34
57,30
46,24
42,95
53,50
77,60
98,27
16,72
95,12
99,83
3,15
6,40
93,64
15,72
60,28
98,56
99,56
52,87
71,100
97,69
94,40
13,55
46,57
17,16
83,9
11,100
13,21
55,27
37,27
100,92
73,31
46,70
18,69
97,70
42,71
54,86
51,49
41,10
31,54
63,1
92,9
36,7
69,64
84,76
33,75
5,71
23,44
36,40
3,5
96,71
41,23
23,78
87,74
53,44
88,97
66,48
22,40
79,39
91,51
31,89
8,20
78,23
33,19
98,76
29,89
62,1
53,83
79,13
91,45
21,63
61,83
38,42
62,26
100,86
4,30
5,32
78,6
83,42
36,25
94,48
65,76
25,94
9,24
94,95
7,17
69,57
4,47
23,46
28,84
4,90
72,30
15,14
17,38
68,49
68,37
82,69
71,78
66,68
10,97
8,31
70,43
33,71
6,5
65,22
55,61
9,12
70,26
95,11
23,79
61,80
76,43
24,19
93,8
82,28
67,30
25,35
40,1
69,68
34,53
72,36
4,97
89,100
43,34
87,99
48,58
74,58
45,12
42,82
10,69
15,98
30,31
17,49
2,65
78,34
94,64
52,22
62,93
26,58
78,51
90,29
9,61
36,97
34,87
62,77
48,93
27,57
24,85
53,26
64,39
78,71
66,53
45,53
38,80
58,37
72,52
75,87
5,6
53,59
79,92
39,97
64,9
25,3
12,55
67,54
21,17
70,4
71,85
55,36
99,82
100,47
92,21
12,59
65,37
19,93
22,28
28,66
37,72
36,86
34,50
92,20
66,61
71,9
73,62
23,17
2,88
84,82
47,22
64,70
73,92
72,3
9,6
83,48
68,66
66,43
72,88
96,85
75,23
11,82
71,75
15,78
95,8
25,55
89,32
31,16
36,73
38,13
64,86
59,43
84,4
70,34
7,35
12,46
19,49
72,7
10,49
5,68
49,57
21,66
73,38
45,92
55,76
19,30
84,100
72,87
2,56
88,99
74,67
2,1
26,85
17,19
5,94
23,75
28,100
51,70
64,69
70,36
49,23
73,19
5,65
6,83
65,61
40,37
35,70
96,18
81,35
90,75
81,28
39,91
18,7
43,73
33,4
34,82
67,100
67,96
6,72
13,44
70,12
94,30
34,42
57,71
24,61
18,83
37,18
51,76
28,37
9,1
61,95
33,71
80,86
53,61
3,90
42,78
73,35
70,16
88,63
12,2
90,29
47,39
10,69
57,25
29,11
74,67
99,10
27,15
81,58
67,38
58,66
71,37
53,49
68,16
21,19
87,89
68,90
68,91
48,71
56,7
43,11
12,39
76,58
77,25
90,51
57,35
69,28
81,37
15,34
73,6
28,76
9,46
37,65
21,74
70,56
44,90
86,51
16,33
91,30
5,19
82,61
23,79
76,80
20,33
86,99
15,49
14,13
70,58
70,28
98,78
68,30
80,82
99,71
26,56
21,90
4,15
58,48
13,19
28,3
97,82
51,15
7,27
26,87
90,12
95,22
35,41
79,19
94,91
78,69
63,33
46,87
63,70
73,33
23,23
44,92
90,80
17,15
82,42
81,97
29,34
31,12
57,60
11,54
45,64
78,43
97,76
57,8
4,76
8,31
33,79
89,19
41,91
21,21
50,83
7,23
71,18
54,64
98,14
48,80
26,14
76,49
50,85
51,21
49,29
70,19
4,27
31,33
92,15
83,59
41,90
71,21
40,25
97,1
79,73
9,83
59,29
7,73
56,76
63,75
49,28
20,35
46,94
13,97
49,87
18,9
29,58
45,28
20,59
52,39
1,87
26,1
69,65
100,29
69,21
6,57
23,7
78,45
20,61
20,83
87,84
98,49
8,37
14,23
63,88
34,63
46,33
72,78
12,10
34,25
20,43
99,39
25,72
55,45
99,60
43,75
42,47
84,85
53,25
66,30
54,51
48,12
84,3
91,37
40,95
54,95
25,87
35,34
70,64
15,21
41,47
47,70
86,90
96,84
88,11
96,54
75,26
89,90
93,9
34,14
10,18
56,41
15,85
46,33
6,27
20,27
52,26
72,7
54,61
78,75
17,3
41,74
7,91
46,62
39,87
61,53
72,45
27,18
40,53
7,40
49,76
83,75
55,25
29,7
16,14
28,81
95,25
81,51
99,63
63,55
100,52
6,15
12,81
15,51
59,95
31,71
11,29
79,35
85,87
74,33
40,3
41,54
28,92
31,19
98,62
39,21
74,81
43,67
12,34
90,19
20,66
73,51
8,4
69,13
32,81
100,93
24,89
95,38
68,5
51,64
79,7
67,77
4,30
20,57
90,47
77,34
83,43
98,19
48,94
8,36
95,91
11,39
1,100
30,78
49,49
6,77
24,92
30,1
82,79
26,77
93,66
63,32
56,90
73,24
43,59
74,97
26,89
46,4
67,68
12,73
56,98
72,31
8,79
1,32
84,92
57,100
1,9
54,50
100,23
43,92
2,94
35,15
25,66
58,63
22,61
90,56
89,8
28,9
38,65
11,67
2,56
16,38
61,29
50,47
53,10
92,29
35,1
17,38
40,36
34,73
27,82
79,17
96,29
95,39
92,86
13,72
76,41
79,85
19,82
8,47
40,6
11,55
47,14
37,74
71,29
75,28
76,40
44,78
42,23
68,26
9,46
86,34
26,73
31,47
18,59
8,67
66,89
32,60
79,6
33,60
62,62
17,42
63,47
48,87
5,11
16,88
61,84
67,5
60,61
100,71
2,26
53,86
85,53
96,54
37,21
73,63
45,7
39,71
14,83
37,86
83,97
50,88
52,45
48,98
31,36
50,22
11,13
40,44
35,11
15,89
91,3
77,76
97,87
93,45
87,32
51,81
86,73
87,31
54,46
80,20
5,52
52,34
21,89
84,78
34,66
44,91
44,67
24,85
44,48
41,78
4,13
55,72
8,83
51,39
36,33
36,8
71,75
22,61
73,26
98,83
16,8
44,38
63,67
82,76
63,84
48,93
